patch_id,filename,cx,cy,label,type
1388,Pfinztal_10.png,313,203,0,negative
1389,Pfinztal_10.png,236,230,0,negative
1390,Pfinztal_10.png,347,308,0,negative
1391,Pfinztal_10.png,152,118,0,negative
1392,Pfinztal_10.png,66,107,0,negative
1393,Pfinztal_10.png,342,362,0,negative
1394,Pfinztal_10.png,159,276,0,negative
1395,Pfinztal_10.png,9,150,0,negative
1396,Pfinztal_10.png,187,31,0,negative
1397,Pfinztal_10.png,41,122,0,negative
1398,Pfinztal_10.png,296,374,0,negative
1399,Pfinztal_10.png,247,71,0,negative
1400,Pfinztal_10.png,217,221,0,negative
1401,Pfinztal_10.png,180,302,0,negative
1402,Pfinztal_10.png,167,61,0,negative
1403,Pfinztal_10.png,272,311,0,negative
1404,Pfinztal_10.png,61,291,0,negative
1405,Pfinztal_10.png,108,231,0,negative
1406,Pfinztal_10.png,250,191,0,negative
1407,Pfinztal_10.png,86,189,0,negative
1408,Pfinztal_10.png,255,358,0,negative
1409,Pfinztal_10.png,241,363,0,negative
1410,Pfinztal_10.png,187,287,0,negative
1411,Pfinztal_10.png,388,213,0,negative
1412,Pfinztal_10.png,307,299,0,negative
1413,Pfinztal_10.png,373,391,0,negative
1414,Pfinztal_10.png,140,370,0,negative
1415,Pfinztal_10.png,187,79,0,negative
1416,Pfinztal_10.png,290,378,0,negative
1417,Pfinztal_10.png,28,293,0,negative
1418,Pfinztal_10.png,121,76,0,negative
1419,Pfinztal_10.png,285,363,0,negative
1420,Pfinztal_10.png,13,214,0,negative
1421,Pfinztal_10.png,326,155,0,negative
1422,Pfinztal_10.png,8,198,0,negative
1423,Pfinztal_10.png,274,166,0,negative
1424,Pfinztal_10.png,108,184,0,negative
1425,Pfinztal_10.png,47,285,0,negative
1426,Pfinztal_10.png,354,343,0,negative
1427,Pfinztal_10.png,143,135,0,negative
1428,Pfinztal_10.png,90,179,0,negative
1429,Pfinztal_10.png,186,371,0,negative
1430,Pfinztal_10.png,92,69,0,negative
1431,Pfinztal_10.png,161,390,0,negative
2149,tile_58_87_lat_50.89147_lon_4.69642.png,258,376,1,positive
2150,tile_58_87_lat_50.89147_lon_4.69642.png,441,592,1,positive
2151,tile_58_87_lat_50.89147_lon_4.69642.png,472,536,1,positive
2152,tile_58_87_lat_50.89147_lon_4.69642.png,591,481,1,positive
2153,tile_58_87_lat_50.89147_lon_4.69642.png,599,347,1,positive
2154,tile_58_87_lat_50.89147_lon_4.69642.png,129,482,1,positive
2155,tile_58_87_lat_50.89147_lon_4.69642.png,60,371,1,positive
2156,tile_58_87_lat_50.89147_lon_4.69642.png,46,297,1,positive
2157,tile_58_87_lat_50.89147_lon_4.69642.png,74,535,1,positive
2158,tile_58_87_lat_50.89147_lon_4.69642.png,47,578,1,positive
2159,tile_58_87_lat_50.89147_lon_4.69642.png,23,510,1,positive
2160,tile_58_87_lat_50.89147_lon_4.69642.png,72,148,1,positive
2161,tile_58_87_lat_50.89147_lon_4.69642.png,99,76,1,positive
2162,tile_58_87_lat_50.89147_lon_4.69642.png,330,231,1,positive
2163,tile_58_87_lat_50.89147_lon_4.69642.png,280,89,1,positive
2164,tile_58_87_lat_50.89147_lon_4.69642.png,240,67,1,positive
2165,tile_58_87_lat_50.89147_lon_4.69642.png,157,69,1,positive
2166,tile_58_87_lat_50.89147_lon_4.69642.png,592,64,1,positive
2167,tile_58_87_lat_50.89147_lon_4.69642.png,418,44,1,positive
2168,tile_58_87_lat_50.89147_lon_4.69642.png,440,14,1,positive
2169,tile_58_87_lat_50.89147_lon_4.69642.png,503,26,1,positive
2170,tile_58_87_lat_50.89147_lon_4.69642.png,267,11,1,positive
2171,tile_58_87_lat_50.89147_lon_4.69642.png,198,21,1,positive
2172,tile_58_87_lat_50.89147_lon_4.69642.png,292,156,1,positive
2173,tile_58_87_lat_50.89147_lon_4.69642.png,300,28,1,positive
2174,tile_58_87_lat_50.89147_lon_4.69642.png,361,38,1,positive
2175,tile_58_87_lat_50.89147_lon_4.69642.png,14,453,1,positive
2176,tile_58_87_lat_50.89147_lon_4.69642.png,258,376,1,positive
2177,tile_58_87_lat_50.89147_lon_4.69642.png,441,592,1,positive
2178,tile_58_87_lat_50.89147_lon_4.69642.png,472,536,1,positive
2179,tile_58_87_lat_50.89147_lon_4.69642.png,591,481,1,positive
2180,tile_58_87_lat_50.89147_lon_4.69642.png,599,347,1,positive
2181,tile_58_87_lat_50.89147_lon_4.69642.png,129,482,1,positive
2182,tile_58_87_lat_50.89147_lon_4.69642.png,60,371,1,positive
2183,tile_58_87_lat_50.89147_lon_4.69642.png,46,297,1,positive
2184,tile_58_87_lat_50.89147_lon_4.69642.png,74,535,1,positive
2185,tile_58_87_lat_50.89147_lon_4.69642.png,47,578,1,positive
2186,tile_58_87_lat_50.89147_lon_4.69642.png,23,510,1,positive
2187,tile_58_87_lat_50.89147_lon_4.69642.png,72,148,1,positive
2188,tile_58_87_lat_50.89147_lon_4.69642.png,99,76,1,positive
2189,tile_58_87_lat_50.89147_lon_4.69642.png,330,231,1,positive
2190,tile_58_87_lat_50.89147_lon_4.69642.png,280,89,1,positive
2191,tile_58_87_lat_50.89147_lon_4.69642.png,240,67,1,positive
2192,tile_58_87_lat_50.89147_lon_4.69642.png,157,69,1,positive
2193,tile_58_87_lat_50.89147_lon_4.69642.png,592,64,1,positive
2194,tile_58_87_lat_50.89147_lon_4.69642.png,418,44,1,positive
2195,tile_58_87_lat_50.89147_lon_4.69642.png,440,14,1,positive
2196,tile_58_87_lat_50.89147_lon_4.69642.png,503,26,1,positive
2197,tile_58_87_lat_50.89147_lon_4.69642.png,267,11,1,positive
2198,tile_58_87_lat_50.89147_lon_4.69642.png,198,21,1,positive
2199,tile_58_87_lat_50.89147_lon_4.69642.png,292,156,1,positive
2200,tile_58_87_lat_50.89147_lon_4.69642.png,300,28,1,positive
2201,tile_58_87_lat_50.89147_lon_4.69642.png,361,38,1,positive
2202,tile_58_87_lat_50.89147_lon_4.69642.png,14,453,1,positive
1432,tile_58_87_lat_50.89147_lon_4.69642.png,409,180,0,negative
1433,tile_58_87_lat_50.89147_lon_4.69642.png,464,500,0,negative
1434,tile_58_87_lat_50.89147_lon_4.69642.png,325,174,0,negative
1435,tile_58_87_lat_50.89147_lon_4.69642.png,281,333,0,negative
1436,tile_58_87_lat_50.89147_lon_4.69642.png,56,101,0,negative
1437,tile_58_87_lat_50.89147_lon_4.69642.png,143,395,0,negative
1438,tile_58_87_lat_50.89147_lon_4.69642.png,334,502,0,negative
1439,tile_58_87_lat_50.89147_lon_4.69642.png,122,561,0,negative
1440,tile_58_87_lat_50.89147_lon_4.69642.png,223,583,0,negative
1441,tile_58_87_lat_50.89147_lon_4.69642.png,376,211,0,negative
1442,tile_58_87_lat_50.89147_lon_4.69642.png,534,234,0,negative
1443,tile_58_87_lat_50.89147_lon_4.69642.png,604,223,0,negative
1444,tile_58_87_lat_50.89147_lon_4.69642.png,36,268,0,negative
1445,tile_58_87_lat_50.89147_lon_4.69642.png,342,580,0,negative
1446,tile_58_87_lat_50.89147_lon_4.69642.png,87,474,0,negative
1447,tile_58_87_lat_50.89147_lon_4.69642.png,268,228,0,negative
1448,tile_58_87_lat_50.89147_lon_4.69642.png,602,545,0,negative
1449,tile_58_87_lat_50.89147_lon_4.69642.png,480,391,0,negative
1450,tile_58_87_lat_50.89147_lon_4.69642.png,476,469,0,negative
1451,tile_58_87_lat_50.89147_lon_4.69642.png,278,574,0,negative
1452,tile_58_87_lat_50.89147_lon_4.69642.png,309,583,0,negative
1453,tile_58_87_lat_50.89147_lon_4.69642.png,142,416,0,negative
1454,tile_58_87_lat_50.89147_lon_4.69642.png,222,521,0,negative
1455,tile_58_87_lat_50.89147_lon_4.69642.png,457,436,0,negative
1456,tile_58_87_lat_50.89147_lon_4.69642.png,366,240,0,negative
1457,tile_58_87_lat_50.89147_lon_4.69642.png,53,239,0,negative
1458,tile_58_87_lat_50.89147_lon_4.69642.png,197,527,0,negative
1459,tile_58_87_lat_50.89147_lon_4.69642.png,460,194,0,negative
1460,tile_58_87_lat_50.89147_lon_4.69642.png,397,557,0,negative
1461,tile_58_87_lat_50.89147_lon_4.69642.png,270,103,0,negative
1462,tile_58_87_lat_50.89147_lon_4.69642.png,300,446,0,negative
1463,tile_58_87_lat_50.89147_lon_4.69642.png,276,91,0,negative
1464,tile_58_87_lat_50.89147_lon_4.69642.png,438,248,0,negative
1465,tile_58_87_lat_50.89147_lon_4.69642.png,57,36,0,negative
1466,tile_58_87_lat_50.89147_lon_4.69642.png,563,421,0,negative
1467,tile_58_87_lat_50.89147_lon_4.69642.png,177,419,0,negative
2203,train_824.png,2033,2044,1,positive
2204,train_824.png,1938,2036,1,positive
2205,train_824.png,1982,2021,1,positive
2206,train_824.png,2028,1999,1,positive
2207,train_824.png,1883,2011,1,positive
2208,train_824.png,1936,1980,1,positive
2209,train_824.png,1962,1967,1,positive
2210,train_824.png,1990,1951,1,positive
2211,train_824.png,2039,1896,1,positive
2212,train_824.png,1969,1898,1,positive
2213,train_824.png,1917,1925,1,positive
2214,train_824.png,1875,1947,1,positive
2215,train_824.png,1838,1973,1,positive
2216,train_824.png,1839,2031,1,positive
2217,train_824.png,1769,2016,1,positive
2218,train_824.png,1733,2040,1,positive
2219,train_824.png,1611,1999,1,positive
2220,train_824.png,1722,1984,1,positive
2221,train_824.png,1682,2014,1,positive
2222,train_824.png,1665,2034,1,positive
2223,train_824.png,1757,1964,1,positive
2224,train_824.png,1722,1917,1,positive
2225,train_824.png,1637,1919,1,positive
2226,train_824.png,1682,1946,1,positive
2227,train_824.png,1660,1966,1,positive
2228,train_824.png,1596,1949,1,positive
2229,train_824.png,1545,1983,1,positive
2230,train_824.png,1551,2036,1,positive
2231,train_824.png,1498,2005,1,positive
2232,train_824.png,1451,2028,1,positive
2233,train_824.png,1404,2037,1,positive
2234,train_824.png,1351,2040,1,positive
2235,train_824.png,1286,2020,1,positive
2236,train_824.png,1347,2002,1,positive
2237,train_824.png,1399,1982,1,positive
2238,train_824.png,1457,1961,1,positive
2239,train_824.png,1493,1949,1,positive
2240,train_824.png,1537,1925,1,positive
2241,train_824.png,1451,1908,1,positive
2242,train_824.png,1404,1929,1,positive
2243,train_824.png,1329,1958,1,positive
2244,train_824.png,1354,1943,1,positive
2245,train_824.png,2006,1844,1,positive
2246,train_824.png,1955,1840,1,positive
2247,train_824.png,1913,1863,1,positive
2248,train_824.png,1878,1887,1,positive
2249,train_824.png,1835,1911,1,positive
2250,train_824.png,1794,1932,1,positive
2251,train_824.png,1775,1885,1,positive
2252,train_824.png,1846,1843,1,positive
2253,train_824.png,1977,1771,1,positive
2254,train_824.png,1919,1796,1,positive
2255,train_824.png,2039,1760,1,positive
2256,train_824.png,1956,1716,1,positive
2257,train_824.png,1918,1742,1,positive
2258,train_824.png,1878,1761,1,positive
2259,train_824.png,1828,1787,1,positive
2260,train_824.png,1764,1825,1,positive
2261,train_824.png,1925,1677,1,positive
2262,train_824.png,1874,1700,1,positive
2263,train_824.png,1833,1720,1,positive
2264,train_824.png,1871,1641,1,positive
2265,train_824.png,1573,1904,1,positive
2266,train_824.png,1694,1871,1,positive
2267,train_824.png,1788,1743,1,positive
2268,train_824.png,1737,1760,1,positive
2269,train_824.png,1704,1795,1,positive
2270,train_824.png,1675,1786,1,positive
2271,train_824.png,1619,1765,1,positive
2272,train_824.png,1493,1889,1,positive
2273,train_824.png,1231,1980,1,positive
2274,train_824.png,1285,1971,1,positive
2275,train_824.png,1202,2029,1,positive
2276,train_824.png,1151,2036,1,positive
2277,train_824.png,1095,2031,1,positive
2278,train_824.png,1028,2035,1,positive
2279,train_824.png,876,2037,1,positive
2280,train_824.png,936,2036,1,positive
2281,train_824.png,1804,1669,1,positive
2282,train_824.png,1756,1693,1,positive
2283,train_824.png,1729,1710,1,positive
2284,train_824.png,1680,1729,1,positive
2285,train_824.png,1480,1837,1,positive
2286,train_824.png,1437,1850,1,positive
2287,train_824.png,1365,1886,1,positive
2288,train_824.png,1292,1854,1,positive
2289,train_824.png,1343,1834,1,positive
2290,train_824.png,1401,1817,1,positive
2291,train_824.png,1004,1989,1,positive
2292,train_824.png,974,1943,1,positive
2293,train_824.png,1077,1989,1,positive
2294,train_824.png,1131,1985,1,positive
2295,train_824.png,1180,1982,1,positive
2296,train_824.png,1273,1915,1,positive
2297,train_824.png,1238,1867,1,positive
2298,train_824.png,1232,1821,1,positive
2299,train_824.png,2022,1692,1,positive
2300,train_824.png,1975,1464,1,positive
2301,train_824.png,2015,1492,1,positive
2302,train_824.png,1998,1515,1,positive
2303,train_824.png,2024,1524,1,positive
2304,train_824.png,1855,1573,1,positive
2305,train_824.png,1817,1595,1,positive
2306,train_824.png,1781,1620,1,positive
2307,train_824.png,1799,1542,1,positive
2308,train_824.png,1754,1570,1,positive
2309,train_824.png,1713,1594,1,positive
2310,train_824.png,1650,1624,1,positive
2311,train_824.png,1584,1659,1,positive
2312,train_824.png,1702,1659,1,positive
2313,train_824.png,1679,1676,1,positive
2314,train_824.png,1638,1692,1,positive
2315,train_824.png,1462,1782,1,positive
2316,train_824.png,1625,1818,1,positive
2317,train_824.png,1642,1838,1,positive
2318,train_824.png,1609,1868,1,positive
2319,train_824.png,1569,1845,1,positive
2320,train_824.png,1540,1865,1,positive
2321,train_824.png,1517,1812,1,positive
2322,train_824.png,1567,1790,1,positive
2323,train_824.png,1510,1757,1,positive
2324,train_824.png,1474,1711,1,positive
2325,train_824.png,1663,1553,1,positive
2326,train_824.png,1624,1520,1,positive
2327,train_824.png,1797,1412,1,positive
2328,train_824.png,1809,1467,1,positive
2329,train_824.png,1666,1488,1,positive
2330,train_824.png,1707,1463,1,positive
2331,train_824.png,1617,1465,1,positive
2332,train_824.png,1645,1470,1,positive
2333,train_824.png,1536,1412,1,positive
2334,train_824.png,1463,1415,1,positive
2335,train_824.png,1410,1415,1,positive
2336,train_824.png,1556,1357,1,positive
2337,train_824.png,1630,1359,1,positive
2338,train_824.png,1681,1357,1,positive
2339,train_824.png,1620,1575,1,positive
2340,train_824.png,1579,1603,1,positive
2341,train_824.png,1535,1627,1,positive
2342,train_824.png,1528,1679,1,positive
2343,train_824.png,1750,1361,1,positive
2344,train_824.png,1641,1406,1,positive
2345,train_824.png,1699,1411,1,positive
2346,train_824.png,1730,1413,1,positive
2347,train_824.png,1316,1790,1,positive
2348,train_824.png,1370,1761,1,positive
2349,train_824.png,1336,1719,1,positive
2350,train_824.png,1383,1701,1,positive
2351,train_824.png,1442,1672,1,positive
2352,train_824.png,1484,1643,1,positive
2353,train_824.png,1593,1712,1,positive
2354,train_824.png,1566,1729,1,positive
2355,train_824.png,1577,1537,1,positive
2356,train_824.png,1553,1552,1,positive
2357,train_824.png,1481,1585,1,positive
2358,train_824.png,1446,1601,1,positive
2359,train_824.png,1207,1928,1,positive
2360,train_824.png,1154,1931,1,positive
2361,train_824.png,1084,1934,1,positive
2362,train_824.png,1053,1943,1,positive
2363,train_824.png,1194,1873,1,positive
2364,train_824.png,1162,1876,1,positive
2365,train_824.png,1115,1878,1,positive
2366,train_824.png,1124,1834,1,positive
2367,train_824.png,1182,1826,1,positive
2368,train_824.png,1148,1783,1,positive
2369,train_824.png,1202,1774,1,positive
2370,train_824.png,1246,1758,1,positive
2371,train_824.png,1301,1749,1,positive
2372,train_824.png,1288,1685,1,positive
2373,train_824.png,1342,1663,1,positive
2374,train_824.png,1319,1577,1,positive
2375,train_824.png,1239,1576,1,positive
2376,train_824.png,1208,1625,1,positive
2377,train_824.png,1157,1680,1,positive
2378,train_824.png,1203,1679,1,positive
2379,train_824.png,1226,1713,1,positive
2380,train_824.png,1142,1733,1,positive
2381,train_824.png,1174,1725,1,positive
2382,train_824.png,1101,1783,1,positive
2383,train_824.png,1093,1732,1,positive
2384,train_824.png,1052,1729,1,positive
2385,train_824.png,999,1735,1,positive
2386,train_824.png,1056,1784,1,positive
2387,train_824.png,1076,1832,1,positive
2388,train_824.png,1024,1837,1,positive
2389,train_824.png,1061,1885,1,positive
2390,train_824.png,1010,1891,1,positive
2391,train_824.png,963,1886,1,positive
2392,train_824.png,913,1890,1,positive
2393,train_824.png,909,1939,1,positive
2394,train_824.png,913,1990,1,positive
2395,train_824.png,949,1994,1,positive
2396,train_824.png,971,2035,1,positive
2397,train_824.png,827,2036,1,positive
2398,train_824.png,771,2030,1,positive
2399,train_824.png,720,2035,1,positive
2400,train_824.png,658,2027,1,positive
2401,train_824.png,601,2031,1,positive
2402,train_824.png,670,1982,1,positive
2403,train_824.png,722,1986,1,positive
2404,train_824.png,761,1989,1,positive
2405,train_824.png,818,1992,1,positive
2406,train_824.png,852,1993,1,positive
2407,train_824.png,865,1941,1,positive
2408,train_824.png,809,1938,1,positive
2409,train_824.png,729,1934,1,positive
2410,train_824.png,679,1928,1,positive
2411,train_824.png,752,1883,1,positive
2412,train_824.png,805,1882,1,positive
2413,train_824.png,865,1891,1,positive
2414,train_824.png,544,38,1,positive
2415,train_824.png,611,35,1,positive
2416,train_824.png,689,29,1,positive
2417,train_824.png,744,22,1,positive
2418,train_824.png,846,20,1,positive
2419,train_824.png,951,10,1,positive
2420,train_824.png,1013,12,1,positive
2421,train_824.png,1058,11,1,positive
2422,train_824.png,1121,8,1,positive
2423,train_824.png,1207,7,1,positive
2424,train_824.png,1292,9,1,positive
2425,train_824.png,1338,4,1,positive
2426,train_824.png,1356,96,1,positive
2427,train_824.png,513,6,1,positive
2428,train_824.png,451,5,1,positive
2429,train_824.png,394,10,1,positive
2430,train_824.png,363,62,1,positive
2431,train_824.png,422,111,1,positive
2432,train_824.png,490,155,1,positive
2433,train_824.png,400,169,1,positive
2434,train_824.png,446,220,1,positive
2435,train_824.png,397,224,1,positive
2436,train_824.png,324,11,1,positive
2437,train_824.png,263,19,1,positive
2438,train_824.png,32,5,1,positive
2439,train_824.png,80,40,1,positive
2440,train_824.png,153,24,1,positive
2441,train_824.png,205,23,1,positive
2442,train_824.png,56,93,1,positive
2443,train_824.png,104,88,1,positive
2444,train_824.png,158,84,1,positive
2445,train_824.png,225,79,1,positive
2446,train_824.png,260,68,1,positive
2447,train_824.png,328,117,1,positive
2448,train_824.png,16,147,1,positive
2449,train_824.png,80,139,1,positive
2450,train_824.png,165,130,1,positive
2451,train_824.png,257,123,1,positive
2452,train_824.png,28,193,1,positive
2453,train_824.png,106,187,1,positive
2454,train_824.png,164,185,1,positive
2455,train_824.png,258,185,1,positive
2456,train_824.png,326,180,1,positive
2457,train_824.png,78,245,1,positive
2458,train_824.png,132,239,1,positive
2459,train_824.png,158,245,1,positive
2460,train_824.png,219,240,1,positive
2461,train_824.png,247,237,1,positive
2462,train_824.png,306,234,1,positive
2463,train_824.png,339,230,1,positive
2464,train_824.png,475,278,1,positive
2465,train_824.png,392,284,1,positive
2466,train_824.png,312,285,1,positive
2467,train_824.png,278,287,1,positive
2468,train_824.png,192,292,1,positive
2469,train_824.png,72,306,1,positive
2470,train_824.png,120,314,1,positive
2471,train_824.png,20,309,1,positive
2472,train_824.png,42,369,1,positive
2473,train_824.png,130,365,1,positive
2474,train_824.png,193,346,1,positive
2475,train_824.png,229,343,1,positive
2476,train_824.png,294,338,1,positive
2477,train_824.png,368,335,1,positive
2478,train_824.png,432,333,1,positive
2479,train_824.png,506,327,1,positive
2480,train_824.png,504,384,1,positive
2481,train_824.png,429,384,1,positive
2482,train_824.png,328,389,1,positive
2483,train_824.png,210,396,1,positive
2484,train_824.png,549,380,1,positive
2485,train_824.png,585,397,1,positive
2486,train_824.png,619,383,1,positive
2487,train_824.png,630,461,1,positive
2488,train_824.png,533,488,1,positive
2489,train_824.png,474,438,1,positive
2490,train_824.png,435,437,1,positive
2491,train_824.png,385,440,1,positive
2492,train_824.png,324,442,1,positive
2493,train_824.png,376,493,1,positive
2494,train_824.png,422,489,1,positive
2495,train_824.png,484,492,1,positive
2496,train_824.png,549,549,1,positive
2497,train_824.png,472,546,1,positive
2498,train_824.png,414,553,1,positive
2499,train_824.png,361,553,1,positive
2500,train_824.png,296,556,1,positive
2501,train_824.png,313,505,1,positive
2502,train_824.png,241,502,1,positive
2503,train_824.png,276,446,1,positive
2504,train_824.png,232,443,1,positive
2505,train_824.png,181,450,1,positive
2506,train_824.png,125,450,1,positive
2507,train_824.png,75,465,1,positive
2508,train_824.png,20,466,1,positive
2509,train_824.png,171,507,1,positive
2510,train_824.png,136,511,1,positive
2511,train_824.png,61,517,1,positive
2512,train_824.png,13,562,1,positive
2513,train_824.png,107,566,1,positive
2514,train_824.png,193,565,1,positive
2515,train_824.png,239,563,1,positive
2516,train_824.png,23,613,1,positive
2517,train_824.png,81,612,1,positive
2518,train_824.png,166,616,1,positive
2519,train_824.png,214,611,1,positive
2520,train_824.png,270,609,1,positive
2521,train_824.png,354,607,1,positive
2522,train_824.png,36,670,1,positive
2523,train_824.png,111,664,1,positive
2524,train_824.png,200,665,1,positive
2525,train_824.png,248,663,1,positive
2526,train_824.png,306,656,1,positive
2527,train_824.png,404,655,1,positive
2528,train_824.png,462,652,1,positive
2529,train_824.png,537,655,1,positive
2530,train_824.png,470,604,1,positive
2531,train_824.png,529,603,1,positive
2532,train_824.png,18,723,1,positive
2533,train_824.png,58,723,1,positive
2534,train_824.png,115,718,1,positive
2535,train_824.png,167,718,1,positive
2536,train_824.png,195,717,1,positive
2537,train_824.png,252,717,1,positive
2538,train_824.png,306,714,1,positive
2539,train_824.png,355,712,1,positive
2540,train_824.png,401,712,1,positive
2541,train_824.png,427,715,1,positive
2542,train_824.png,490,715,1,positive
2543,train_824.png,539,717,1,positive
2544,train_824.png,632,698,1,positive
2545,train_824.png,663,737,1,positive
2546,train_824.png,616,763,1,positive
2547,train_824.png,514,763,1,positive
2548,train_824.png,466,769,1,positive
2549,train_824.png,401,768,1,positive
2550,train_824.png,362,765,1,positive
2551,train_824.png,297,770,1,positive
2552,train_824.png,218,772,1,positive
2553,train_824.png,165,768,1,positive
2554,train_824.png,98,772,1,positive
2555,train_824.png,14,766,1,positive
2556,train_824.png,16,827,1,positive
2557,train_824.png,70,826,1,positive
2558,train_824.png,57,883,1,positive
2559,train_824.png,16,933,1,positive
2560,train_824.png,12,884,1,positive
2561,train_824.png,113,829,1,positive
2562,train_824.png,177,824,1,positive
2563,train_824.png,226,821,1,positive
2564,train_824.png,286,825,1,positive
2565,train_824.png,337,821,1,positive
2566,train_824.png,396,822,1,positive
2567,train_824.png,476,824,1,positive
2568,train_824.png,548,826,1,positive
2569,train_824.png,542,879,1,positive
2570,train_824.png,478,878,1,positive
2571,train_824.png,423,878,1,positive
2572,train_824.png,355,878,1,positive
2573,train_824.png,370,933,1,positive
2574,train_824.png,312,930,1,positive
2575,train_824.png,424,931,1,positive
2576,train_824.png,486,932,1,positive
2577,train_824.png,543,938,1,positive
2578,train_824.png,603,937,1,positive
2579,train_824.png,122,881,1,positive
2580,train_824.png,177,874,1,positive
2581,train_824.png,93,928,1,positive
2582,train_824.png,161,927,1,positive
2583,train_824.png,228,927,1,positive
2584,train_824.png,259,931,1,positive
2585,train_824.png,243,876,1,positive
2586,train_824.png,277,876,1,positive
2587,train_824.png,16,982,1,positive
2588,train_824.png,72,982,1,positive
2589,train_824.png,135,982,1,positive
2590,train_824.png,202,983,1,positive
2591,train_824.png,269,980,1,positive
2592,train_824.png,330,992,1,positive
2593,train_824.png,380,981,1,positive
2594,train_824.png,442,983,1,positive
2595,train_824.png,509,987,1,positive
2596,train_824.png,575,990,1,positive
2597,train_824.png,618,1044,1,positive
2598,train_824.png,526,1043,1,positive
2599,train_824.png,469,1041,1,positive
2600,train_824.png,435,1045,1,positive
2601,train_824.png,386,1042,1,positive
2602,train_824.png,326,1039,1,positive
2603,train_824.png,263,1036,1,positive
2604,train_824.png,174,1033,1,positive
2605,train_824.png,88,1039,1,positive
2606,train_824.png,32,1035,1,positive
2607,train_824.png,25,1088,1,positive
2608,train_824.png,111,1090,1,positive
2609,train_824.png,163,1087,1,positive
2610,train_824.png,223,1091,1,positive
2611,train_824.png,292,1090,1,positive
2612,train_824.png,412,1045,1,positive
2613,train_824.png,368,1050,1,positive
2614,train_824.png,374,1093,1,positive
2615,train_824.png,429,1094,1,positive
2616,train_824.png,519,1093,1,positive
2617,train_824.png,499,1108,1,positive
2618,train_824.png,575,1100,1,positive
2619,train_824.png,638,1097,1,positive
2620,train_824.png,12,1143,1,positive
2621,train_824.png,17,1190,1,positive
2622,train_824.png,63,1135,1,positive
2623,train_824.png,122,1145,1,positive
2624,train_824.png,197,1145,1,positive
2625,train_824.png,227,1147,1,positive
2626,train_824.png,211,1187,1,positive
2627,train_824.png,291,1145,1,positive
2628,train_824.png,353,1147,1,positive
2629,train_824.png,407,1149,1,positive
2630,train_824.png,394,1161,1,positive
2631,train_824.png,487,1150,1,positive
2632,train_824.png,463,1164,1,positive
2633,train_824.png,555,1152,1,positive
2634,train_824.png,617,1156,1,positive
2635,train_824.png,694,1153,1,positive
2636,train_824.png,771,1156,1,positive
2637,train_824.png,883,1155,1,positive
2638,train_824.png,947,1148,1,positive
2639,train_824.png,865,1055,1,positive
2640,train_824.png,999,1038,1,positive
2641,train_824.png,1142,753,1,positive
2642,train_824.png,754,452,1,positive
2643,train_824.png,850,323,1,positive
2644,train_824.png,1228,350,1,positive
2645,train_824.png,1485,80,1,positive
2646,train_824.png,1487,112,1,positive
2647,train_824.png,1511,173,1,positive
2648,train_824.png,1480,275,1,positive
2649,train_824.png,1576,169,1,positive
2650,train_824.png,1693,120,1,positive
2651,train_824.png,1709,161,1,positive
2652,train_824.png,1872,118,1,positive
2653,train_824.png,1906,127,1,positive
2654,train_824.png,1880,166,1,positive
2655,train_824.png,1669,309,1,positive
2656,train_824.png,1652,352,1,positive
2657,train_824.png,1759,444,1,positive
2658,train_824.png,2037,186,1,positive
2659,train_824.png,2007,555,1,positive
2660,train_824.png,1796,672,1,positive
2661,train_824.png,1588,522,1,positive
2662,train_824.png,1583,622,1,positive
2663,train_824.png,1477,679,1,positive
2664,train_824.png,1401,637,1,positive
2665,train_824.png,1501,679,1,positive
2666,train_824.png,1575,670,1,positive
2667,train_824.png,1639,620,1,positive
2668,train_824.png,1658,569,1,positive
2669,train_824.png,1634,670,1,positive
2670,train_824.png,1616,726,1,positive
2671,train_824.png,1563,770,1,positive
2672,train_824.png,1432,848,1,positive
2673,train_824.png,1231,860,1,positive
2674,train_824.png,1314,701,1,positive
2675,train_824.png,1430,703,1,positive
2676,train_824.png,1505,918,1,positive
2677,train_824.png,73,1197,1,positive
2678,train_824.png,141,1192,1,positive
2679,train_824.png,173,1195,1,positive
2680,train_824.png,280,1196,1,positive
2681,train_824.png,339,1200,1,positive
2682,train_824.png,414,1196,1,positive
2683,train_824.png,478,1200,1,positive
2684,train_824.png,516,1203,1,positive
2685,train_824.png,585,1203,1,positive
2686,train_824.png,642,1202,1,positive
2687,train_824.png,715,1206,1,positive
2688,train_824.png,755,1204,1,positive
2689,train_824.png,843,1206,1,positive
2690,train_824.png,898,1210,1,positive
2691,train_824.png,955,1210,1,positive
2692,train_824.png,1030,1152,1,positive
2693,train_824.png,1005,1207,1,positive
2694,train_824.png,6,1248,1,positive
2695,train_824.png,3,1292,1,positive
2696,train_824.png,13,1346,1,positive
2697,train_824.png,60,1294,1,positive
2698,train_824.png,62,1243,1,positive
2699,train_824.png,125,1239,1,positive
2700,train_824.png,179,1241,1,positive
2701,train_824.png,245,1244,1,positive
2702,train_824.png,311,1250,1,positive
2703,train_824.png,347,1251,1,positive
2704,train_824.png,454,1253,1,positive
2705,train_824.png,521,1257,1,positive
2706,train_824.png,498,1270,1,positive
2707,train_824.png,573,1261,1,positive
2708,train_824.png,630,1260,1,positive
