filename,xmin,ymin,xmax,ymax,geometry,label,source,Unnamed: 0,existing_split,individual,classifica,user_name,created_at,subject_id,image_name,siteID,plotID,year,image_utm_,image_ut_1,image_ut_2,image_ut_3,resolution,crs,Dead,box_utm_le,box_utm_bo,box_utm_ri,box_utm_to,dummy,crown_id,id,width,height,confidence_mean,confidence_std,tile_name,metadata,treeID,Z,complete,basename,remove,image_path,annotator,split
tile_45_72_lat_50.88377_lon_4.68583.png,475.0,306.0,507.0,342.0,"POLYGON ((507 306, 507 342, 475 342, 475 306, 507 306))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,508.0,329.0,544.0,365.0,"POLYGON ((544 329, 544 365, 508 365, 508 329, 544 329))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,247.0,28.0,286.0,72.0,"POLYGON ((286 28, 286 72, 247 72, 247 28, 286 28))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,290.0,57.0,326.0,90.0,"POLYGON ((326 57, 326 90, 290 90, 290 57, 326 57))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,337.0,78.0,370.0,115.0,"POLYGON ((370 78, 370 115, 337 115, 337 78, 370 78))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,355.0,8.0,396.0,48.0,"POLYGON ((396 8, 396 48, 355 48, 355 8, 396 8))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,383.0,103.0,413.0,141.0,"POLYGON ((413 103, 413 141, 383 141, 383 103, 413 103))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,424.0,129.0,457.0,161.0,"POLYGON ((457 129, 457 161, 424 161, 424 129, 457 129))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,467.0,150.0,496.0,185.0,"POLYGON ((496 150, 496 185, 467 185, 467 150, 496 150))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,508.0,164.0,540.0,206.0,"POLYGON ((540 164, 540 206, 508 206, 508 164, 540 164))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,552.0,193.0,578.0,228.0,"POLYGON ((578 193, 578 228, 552 228, 552 193, 578 193))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,593.0,215.0,623.0,252.0,"POLYGON ((623 215, 623 252, 593 252, 593 215, 623 215))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,66.0,540.0,142.0,615.0,"POLYGON ((142 540, 142 615, 66 615, 66 540, 142 540))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,156.0,569.0,220.0,640.0,"POLYGON ((220 569, 220 640, 156 640, 156 569, 220 569))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,546.0,360.0,584.0,403.0,"POLYGON ((584 360, 584 403, 546 403, 546 360, 584 360))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_45_72_lat_50.88377_lon_4.68583.png,581.0,393.0,620.0,441.0,"POLYGON ((620 393, 620 441, 581 441, 581 393, 620 393))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_45_72_lat_50.88377_lon_4.68583.png,,,,train
tile_58_87_lat_50.89147_lon_4.69642.png,233.0,354.0,283.0,398.0,"POLYGON ((283 354, 283 398, 233 398, 233 354, 283 354))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,418.0,570.0,464.0,614.0,"POLYGON ((464 570, 464 614, 418 614, 418 570, 464 570))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,448.0,503.0,496.0,570.0,"POLYGON ((496 503, 496 570, 448 570, 448 503, 496 503))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,545.0,422.0,637.0,541.0,"POLYGON ((637 422, 637 541, 545 541, 545 422, 637 422))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,568.0,316.0,630.0,379.0,"POLYGON ((630 316, 630 379, 568 379, 568 316, 630 316))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,105.0,454.0,154.0,510.0,"POLYGON ((154 454, 154 510, 105 510, 105 454, 154 454))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,37.0,351.0,83.0,392.0,"POLYGON ((83 351, 83 392, 37 392, 37 351, 83 351))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,34.0,282.0,58.0,313.0,"POLYGON ((58 282, 58 313, 34 313, 34 282, 58 282))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,55.0,516.0,94.0,555.0,"POLYGON ((94 516, 94 555, 55 555, 55 516, 94 516))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,25.0,556.0,70.0,601.0,"POLYGON ((70 556, 70 601, 25 601, 25 556, 70 556))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,0.0,477.0,47.0,544.0,"POLYGON ((47 477, 47 544, 0 544, 0 477, 47 477))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,23.0,88.0,121.0,209.0,"POLYGON ((121 88, 121 209, 23 209, 23 88, 121 88))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,76.0,55.0,122.0,98.0,"POLYGON ((122 55, 122 98, 76 98, 76 55, 122 55))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,305.0,207.0,356.0,255.0,"POLYGON ((356 207, 356 255, 305 255, 305 207, 356 207))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,267.0,74.0,293.0,105.0,"POLYGON ((293 74, 293 105, 267 105, 267 74, 293 74))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,227.0,55.0,253.0,80.0,"POLYGON ((253 55, 253 80, 227 80, 227 55, 253 55))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,117.0,31.0,198.0,108.0,"POLYGON ((198 31, 198 108, 117 108, 117 31, 198 31))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,547.0,1.0,637.0,128.0,"POLYGON ((637 1, 637 128, 547 128, 547 1, 637 1))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,398.0,24.0,439.0,65.0,"POLYGON ((439 24, 439 65, 398 65, 398 24, 439 24))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,420.0,1.0,460.0,27.0,"POLYGON ((460 1, 460 27, 420 27, 420 1, 460 1))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,468.0,0.0,538.0,53.0,"POLYGON ((538 0, 538 53, 468 53, 468 0, 538 0))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,253.0,0.0,281.0,23.0,"POLYGON ((281 0, 281 23, 253 23, 253 0, 281 0))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,186.0,11.0,210.0,31.0,"POLYGON ((210 11, 210 31, 186 31, 186 11, 210 11))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,270.0,134.0,314.0,179.0,"POLYGON ((314 134, 314 179, 270 179, 270 134, 314 134))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,288.0,14.0,312.0,42.0,"POLYGON ((312 14, 312 42, 288 42, 288 14, 312 14))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,341.0,22.0,382.0,54.0,"POLYGON ((382 22, 382 54, 341 54, 341 22, 382 22))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_58_87_lat_50.89147_lon_4.69642.png,0.0,439.0,28.0,467.0,"POLYGON ((28 439, 28 467, 0 467, 0 439, 28 439))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_58_87_lat_50.89147_lon_4.69642.png,,,,test
tile_75_37_lat_50.86578_lon_4.71026.png,39.0,201.0,120.0,306.0,"POLYGON ((120 201, 120 306, 39 306, 39 201, 120 201))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,116.0,170.0,200.0,273.0,"POLYGON ((200 170, 200 273, 116 273, 116 170, 200 170))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,340.0,24.0,422.0,117.0,"POLYGON ((422 24, 422 117, 340 117, 340 24, 422 24))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,405.0,166.0,476.0,244.0,"POLYGON ((476 166, 476 244, 405 244, 405 166, 476 166))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,473.0,148.0,514.0,221.0,"POLYGON ((514 148, 514 221, 473 221, 473 148, 514 148))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,498.0,412.0,570.0,491.0,"POLYGON ((570 412, 570 491, 498 491, 498 412, 570 412))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,337.0,390.0,429.0,501.0,"POLYGON ((429 390, 429 501, 337 501, 337 390, 429 390))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,408.0,330.0,472.0,455.0,"POLYGON ((472 330, 472 455, 408 455, 408 330, 472 330))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,189.0,313.0,324.0,412.0,"POLYGON ((324 313, 324 412, 189 412, 189 313, 324 313))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,72.0,603.0,191.0,639.0,"POLYGON ((191 603, 191 639, 72 639, 72 603, 191 603))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,2.0,576.0,53.0,620.0,"POLYGON ((53 576, 53 620, 2 620, 2 576, 53 576))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,73.0,556.0,123.0,600.0,"POLYGON ((123 556, 123 600, 73 600, 73 556, 123 556))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,163.0,529.0,214.0,589.0,"POLYGON ((214 529, 214 589, 163 589, 163 529, 214 529))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,217.0,513.0,275.0,576.0,"POLYGON ((275 513, 275 576, 217 576, 217 513, 275 513))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,246.0,570.0,291.0,616.0,"POLYGON ((291 570, 291 616, 246 616, 246 570, 291 570))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,207.0,573.0,246.0,619.0,"POLYGON ((246 573, 246 619, 207 619, 207 573, 246 573))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,305.0,593.0,339.0,635.0,"POLYGON ((339 593, 339 635, 305 635, 305 593, 339 593))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,209.0,606.0,300.0,636.0,"POLYGON ((300 606, 300 636, 209 636, 209 606, 300 606))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,6.0,389.0,66.0,455.0,"POLYGON ((66 389, 66 455, 6 455, 6 389, 66 389))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,226.0,224.0,264.0,266.0,"POLYGON ((264 224, 264 266, 226 266, 226 224, 264 224))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,257.0,184.0,306.0,246.0,"POLYGON ((306 184, 306 246, 257 246, 257 184, 306 184))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,351.0,148.0,404.0,269.0,"POLYGON ((404 148, 404 269, 351 269, 351 148, 404 148))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,308.0,197.0,352.0,243.0,"POLYGON ((352 197, 352 243, 308 243, 308 197, 352 197))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,276.0,244.0,349.0,287.0,"POLYGON ((349 244, 349 287, 276 287, 276 244, 349 244))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
tile_75_37_lat_50.86578_lon_4.71026.png,0.0,444.0,78.0,577.0,"POLYGON ((78 444, 78 577, 0 577, 0 444, 78 444))",Tree,Dumortier et al. 2025,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,640.0,,,,,,,True,tile_75_37_lat_50.86578_lon_4.71026.png,,,,train
train_5012.png,625.66,0.0,673.51,47.83,"POLYGON ((673.51 0, 673.51 47.83, 625.66 47.83, 625.66 0, 673.51 0))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,710.76,81.76,747.91,122.92,"POLYGON ((747.91 81.76, 747.91 122.92, 710.76 122.92, 710.76 81.76, 747.91 81.76))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,739.28,60.25,774.9,108.57,"POLYGON ((774.9 60.25, 774.9 108.57, 739.28 108.57, 739.28 60.25, 774.9 60.25))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,809.08,113.25,842.63,153.69,"POLYGON ((842.63 113.25, 842.63 153.69, 809.08 153.69, 809.08 113.25, 842.63 113.25))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,758.04,166.56,814.85,223.06,"POLYGON ((814.85 166.56, 814.85 223.06, 758.04 223.06, 758.04 166.56, 814.85 166.56))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,998.36,218.48,1035.63,261.53,"POLYGON ((1035.63 218.48, 1035.63 261.53, 998.36 261.53, 998.36 218.48, 1035.63 218.48))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,1053.62,241.34,1097.6,280.73,"POLYGON ((1097.6 241.34, 1097.6 280.73, 1053.62 280.73, 1053.62 241.34, 1097.6 241.34))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,1352.77,410.99,1414.09,478.65,"POLYGON ((1414.09 410.99, 1414.09 478.65, 1352.77 478.65, 1352.77 410.99, 1414.09 410.99))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,1483.3,642.01,1558.85,722.34,"POLYGON ((1558.85 642.01, 1558.85 722.34, 1483.3 722.34, 1483.3 642.01, 1558.85 642.01))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,1532.34,1328.8,1590.1,1373.43,"POLYGON ((1590.1 1328.8, 1590.1 1373.43, 1532.34 1373.43, 1532.34 1328.8, 1590.1 1328.8))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,1575.77,1580.38,1591.11,1594.64,"POLYGON ((1591.11 1580.38, 1591.11 1594.64, 1575.77 1594.64, 1575.77 1580.38, 1591.11 1580.38))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,1444.66,1814.7,1453.61,1822.73,"POLYGON ((1453.61 1814.7, 1453.61 1822.73, 1444.66 1822.73, 1444.66 1814.7, 1453.61 1814.7))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,1455.85,1824.09,1468.53,1835.19,"POLYGON ((1468.53 1824.09, 1468.53 1835.19, 1455.85 1835.19, 1455.85 1824.09, 1468.53 1824.09))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,1458.56,1851.6,1468.97,1863.65,"POLYGON ((1468.97 1851.6, 1468.97 1863.65, 1458.56 1863.65, 1458.56 1851.6, 1468.97 1851.6))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,1473.97,1842.73,1482.72,1852.94,"POLYGON ((1482.72 1842.73, 1482.72 1852.94, 1473.97 1852.94, 1473.97 1842.73, 1482.72 1842.73))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,1443.02,1909.19,1455.28,1919.96,"POLYGON ((1455.28 1909.19, 1455.28 1919.96, 1443.02 1919.96, 1443.02 1909.19, 1455.28 1909.19))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,1349.38,1903.39,1369.02,1916.73,"POLYGON ((1369.02 1903.39, 1369.02 1916.73, 1349.38 1916.73, 1349.38 1903.39, 1369.02 1903.39))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,1404.04,1879.92,1421.85,1893.6,"POLYGON ((1421.85 1879.92, 1421.85 1893.6, 1404.04 1893.6, 1404.04 1879.92, 1421.85 1879.92))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
train_5012.png,1429.0,1985.45,1446.81,1999.3,"POLYGON ((1446.81 1985.45, 1446.81 1999.3, 1429 1999.3, 1429 1985.45, 1446.81 1985.45))",tree,OAM-TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,train_5012.png,,,,train
